year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2024,11,PT,Piedmont Airlines,CLE,"Cleveland, OH: Cleveland-Hopkins International",78.00,5.00,1.31,0.00,2.79,0.00,0.89,0.00,0.00,176.00,32.00,0.00,93.00,0.00,51.00
2024,11,PT,Piedmont Airlines,CLT,"Charlotte, NC: Charlotte Douglas International",2699.00,353.00,61.99,8.00,145.03,0.40,137.58,6.00,7.00,18158.00,5020.00,850.00,3792.00,21.00,8475.00
2024,11,PT,Piedmont Airlines,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,11,PT,Piedmont Airlines,CWA,"Mosinee, WI: Central Wisconsin",8.00,2.00,0.00,0.00,0.72,0.00,1.28,0.00,1.00,183.00,0.00,0.00,27.00,0.00,156.00
2024,11,PT,Piedmont Airlines,DAY,"Dayton, OH: James M Cox/Dayton International",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,11,PT,Piedmont Airlines,DSM,"Des Moines, IA: Des Moines International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,11,PT,Piedmont Airlines,DTW,"Detroit, MI: Detroit Metro Wayne County",21.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,11,PT,Piedmont Airlines,ERI,"Erie, PA: Erie International/Tom Ridge Field",86.00,9.00,3.31,0.00,4.72,0.00,0.97,6.00,1.00,483.00,199.00,0.00,110.00,0.00,174.00
2024,11,PT,Piedmont Airlines,EVV,"Evansville, IN: Evansville Regional",86.00,6.00,1.68,0.00,3.32,0.00,1.00,0.00,0.00,269.00,89.00,0.00,104.00,0.00,76.00
2024,11,PT,Piedmont Airlines,EWN,"New Bern/Morehead/Beaufort, NC: Coastal Carolina Regional",139.00,19.00,5.40,0.79,3.07,0.00,9.74,0.00,0.00,975.00,269.00,30.00,139.00,0.00,537.00
2024,11,PT,Piedmont Airlines,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",147.00,14.00,4.07,1.00,3.04,0.00,5.89,0.00,2.00,873.00,205.00,42.00,96.00,0.00,530.00
2024,11,PT,Piedmont Airlines,FLO,"Florence, SC: Florence Regional",85.00,4.00,0.85,0.00,0.00,0.00,3.15,0.00,0.00,852.00,516.00,0.00,0.00,0.00,336.00
2024,11,PT,Piedmont Airlines,FWA,"Fort Wayne, IN: Fort Wayne International",54.00,6.00,3.67,0.00,1.58,0.00,0.75,0.00,0.00,385.00,175.00,0.00,87.00,0.00,123.00
2024,11,PT,Piedmont Airlines,GNV,"Gainesville, FL: Gainesville Regional",97.00,11.00,2.84,0.00,5.19,0.00,2.97,0.00,0.00,549.00,203.00,0.00,179.00,0.00,167.00
2024,11,PT,Piedmont Airlines,GRR,"Grand Rapids, MI: Gerald R. Ford International",58.00,3.00,0.00,0.00,1.12,0.00,1.88,0.00,0.00,72.00,0.00,0.00,27.00,0.00,45.00
2024,11,PT,Piedmont Airlines,GSO,"Greensboro/High Point, NC: Piedmont Triad International",120.00,6.00,1.12,0.00,3.07,0.00,1.80,0.00,0.00,253.00,68.00,0.00,76.00,0.00,109.00
2024,11,PT,Piedmont Airlines,GSP,"Greer, SC: Greenville-Spartanburg International",43.00,2.00,1.71,0.00,0.29,0.00,0.00,0.00,0.00,34.00,29.00,0.00,5.00,0.00,0.00
2024,11,PT,Piedmont Airlines,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",124.00,11.00,2.82,0.00,4.31,0.00,3.86,0.00,0.00,375.00,83.00,0.00,119.00,0.00,173.00
2024,11,PT,Piedmont Airlines,HTS,"Ashland, WV: Tri-State/Milton J. Ferguson Field",86.00,8.00,3.68,0.00,3.21,0.00,1.11,0.00,0.00,418.00,189.00,0.00,196.00,0.00,33.00
2024,11,PT,Piedmont Airlines,ILM,"Wilmington, NC: Wilmington International",76.00,7.00,3.45,0.00,2.00,0.00,1.55,0.00,0.00,236.00,108.00,0.00,73.00,0.00,55.00
2024,11,PT,Piedmont Airlines,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",45.00,8.00,1.78,0.00,4.92,0.00,1.30,0.00,0.00,353.00,78.00,0.00,143.00,0.00,132.00
2024,11,PT,Piedmont Airlines,LEX,"Lexington, KY: Blue Grass",5.00,1.00,0.54,0.00,0.00,0.00,0.46,0.00,0.00,46.00,25.00,0.00,0.00,0.00,21.00
2024,11,PT,Piedmont Airlines,LSE,"La Crosse, WI: La Crosse Regional",2.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,25.00,0.00,0.00
2024,11,PT,Piedmont Airlines,LYH,"Lynchburg, VA: Lynchburg Regional/Preston Glenn Field",153.00,10.00,2.66,0.00,3.09,0.87,3.37,0.00,0.00,706.00,191.00,0.00,56.00,62.00,397.00
2024,11,PT,Piedmont Airlines,MDT,"Harrisburg, PA: Harrisburg International",234.00,25.00,6.32,1.34,6.78,0.00,10.56,0.00,0.00,1651.00,320.00,227.00,364.00,0.00,740.00
2024,11,PT,Piedmont Airlines,MGM,"Montgomery, AL: Montgomery Regional",59.00,5.00,1.50,0.00,2.00,1.00,0.50,0.00,0.00,93.00,25.00,0.00,30.00,28.00,10.00
2024,11,PT,Piedmont Airlines,MHT,"Manchester, NH: Manchester Boston Regional",73.00,5.00,0.79,0.00,1.29,0.00,2.92,0.00,1.00,204.00,47.00,0.00,35.00,0.00,122.00
2024,11,PT,Piedmont Airlines,MKE,"Milwaukee, WI: General Mitchell International",12.00,2.00,0.23,0.00,1.00,0.00,0.77,0.00,0.00,189.00,40.00,0.00,17.00,0.00,132.00
2024,11,PT,Piedmont Airlines,MOB,"Mobile, AL: Mobile Regional",83.00,10.00,3.39,0.00,3.28,0.00,3.33,0.00,0.00,575.00,192.00,0.00,94.00,0.00,289.00
2024,11,PT,Piedmont Airlines,MSN,"Madison, WI: Dane County Regional-Truax Field",59.00,6.00,0.00,0.73,4.15,0.00,1.12,0.00,0.00,210.00,0.00,49.00,79.00,0.00,82.00
2024,11,PT,Piedmont Airlines,MYR,"Myrtle Beach, SC: Myrtle Beach International",48.00,5.00,1.18,0.00,1.38,0.00,2.44,0.00,0.00,220.00,76.00,0.00,22.00,0.00,122.00
2024,11,PT,Piedmont Airlines,OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",86.00,10.00,2.82,0.00,4.72,0.00,2.46,0.00,0.00,349.00,116.00,0.00,151.00,0.00,82.00
2024,11,PT,Piedmont Airlines,ORD,"Chicago, IL: Chicago O'Hare International",441.00,67.00,18.96,3.81,26.22,0.00,18.01,3.00,2.00,5868.00,1962.00,450.00,882.00,0.00,2574.00
2024,11,PT,Piedmont Airlines,ORF,"Norfolk, VA: Norfolk International",80.00,5.00,1.68,0.00,1.35,0.00,1.97,0.00,0.00,105.00,31.00,0.00,31.00,0.00,43.00
2024,11,PT,Piedmont Airlines,PGV,"Greenville, NC: Pitt Greenville",83.00,9.00,2.26,0.00,3.69,0.00,3.05,0.00,0.00,607.00,221.00,0.00,115.00,0.00,271.00
2024,11,PT,Piedmont Airlines,PHF,"Newport News/Williamsburg, VA: Newport News/Williamsburg International",152.00,9.00,1.48,0.00,2.49,0.00,5.03,0.00,0.00,414.00,59.00,0.00,79.00,0.00,276.00
2024,11,PT,Piedmont Airlines,PHL,"Philadelphia, PA: Philadelphia International",1707.00,161.00,34.34,1.81,56.01,0.00,68.84,3.00,0.00,11644.00,3063.00,113.00,2020.00,0.00,6448.00
2024,11,PT,Piedmont Airlines,PIT,"Pittsburgh, PA: Pittsburgh International",49.00,2.00,1.00,0.00,0.26,0.00,0.74,0.00,0.00,66.00,28.00,0.00,10.00,0.00,28.00
2024,11,PT,Piedmont Airlines,PWM,"Portland, ME: Portland International Jetport",2.00,1.00,0.76,0.00,0.24,0.00,0.00,0.00,0.00,82.00,62.00,0.00,20.00,0.00,0.00
2024,11,PT,Piedmont Airlines,RIC,"Richmond, VA: Richmond International",143.00,21.00,8.54,0.98,4.92,0.00,6.57,0.00,0.00,2615.00,724.00,1156.00,198.00,0.00,537.00
2024,11,PT,Piedmont Airlines,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",188.00,25.00,8.70,0.00,9.11,0.00,7.19,0.00,0.00,1976.00,978.00,0.00,329.00,0.00,669.00
2024,11,PT,Piedmont Airlines,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",136.00,10.00,5.43,0.00,1.55,0.00,3.02,0.00,0.00,368.00,175.00,0.00,27.00,0.00,166.00
2024,11,PT,Piedmont Airlines,RST,"Rochester, MN: Rochester International",24.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,11,PT,Piedmont Airlines,SAV,"Savannah, GA: Savannah/Hilton Head International",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,11,PT,Piedmont Airlines,SBY,"Salisbury, MD: Salisbury-Ocean City/Wicomico Regional",166.00,14.00,3.45,0.00,3.94,0.00,6.61,0.00,0.00,734.00,222.00,0.00,139.00,0.00,373.00
2024,11,PT,Piedmont Airlines,SCE,"State College, PA: University Park",56.00,6.00,3.99,0.00,0.01,0.00,2.00,0.00,0.00,458.00,337.00,0.00,1.00,0.00,120.00
2024,11,PT,Piedmont Airlines,SDF,"Louisville, KY: Louisville Muhammad Ali International",53.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,71.00,36.00,0.00,35.00,0.00,0.00
2024,11,PT,Piedmont Airlines,SPI,"Springfield, IL: Abraham Lincoln Capital",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,11,PT,Piedmont Airlines,SYR,"Syracuse, NY: Syracuse Hancock International",105.00,7.00,1.11,0.00,0.66,0.00,5.22,0.00,0.00,477.00,68.00,0.00,23.00,0.00,386.00
2024,11,PT,Piedmont Airlines,TLH,"Tallahassee, FL: Tallahassee International",95.00,8.00,2.60,0.00,3.15,0.00,2.24,0.00,0.00,299.00,95.00,0.00,90.00,0.00,114.00
2024,11,PT,Piedmont Airlines,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",167.00,18.00,5.21,0.71,4.40,0.00,7.68,0.00,0.00,658.00,249.00,17.00,98.00,0.00,294.00
2024,11,PT,Piedmont Airlines,TVC,"Traverse City, MI: Cherry Capital",72.00,8.00,0.62,0.05,3.18,0.00,4.15,0.00,0.00,1030.00,17.00,14.00,202.00,0.00,797.00
2024,11,PT,Piedmont Airlines,TYS,"Knoxville, TN: McGhee Tyson",143.00,21.00,3.00,1.73,8.78,0.00,7.49,1.00,0.00,2245.00,193.00,871.00,312.00,0.00,869.00
2024,11,QX,Horizon Air,ABQ,"Albuquerque, NM: Albuquerque International Sunport",29.00,3.00,1.13,0.00,1.10,0.00,0.77,0.00,0.00,231.00,51.00,0.00,46.00,0.00,134.00
2024,11,QX,Horizon Air,AKN,"King Salmon, AK: King Salmon Airport",29.00,5.00,3.00,0.00,0.40,0.00,1.60,2.00,0.00,246.00,186.00,0.00,8.00,0.00,52.00
2024,11,QX,Horizon Air,ALW,"Walla Walla, WA: Walla Walla Regional",59.00,3.00,1.00,0.00,1.00,0.00,1.00,2.00,0.00,196.00,32.00,0.00,60.00,0.00,104.00
2024,11,QX,Horizon Air,ANC,"Anchorage, AK: Ted Stevens Anchorage International",332.00,51.00,8.26,1.94,17.85,0.00,22.96,8.00,0.00,2118.00,286.00,53.00,463.00,0.00,1316.00
2024,11,QX,Horizon Air,BET,"Bethel, AK: Bethel Airport",12.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,53.00,0.00,0.00,53.00,0.00,0.00
2024,11,QX,Horizon Air,BIL,"Billings, MT: Billings Logan International",100.00,3.00,0.87,0.00,0.23,0.00,1.90,1.00,1.00,95.00,47.00,0.00,9.00,0.00,39.00
2024,11,QX,Horizon Air,BOI,"Boise, ID: Boise Air Terminal",363.00,35.00,14.74,0.00,6.15,0.00,14.11,1.00,0.00,1857.00,984.00,0.00,192.00,0.00,681.00
2024,11,QX,Horizon Air,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,11,QX,Horizon Air,BUR,"Burbank, CA: Bob Hope",4.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,11,QX,Horizon Air,BZN,"Bozeman, MT: Bozeman Yellowstone International",74.00,8.00,4.33,0.40,1.27,0.00,2.00,0.00,1.00,229.00,161.00,6.00,28.00,0.00,34.00
2024,11,QX,Horizon Air,DLG,"Dillingham, AK: Dillingham Airport",29.00,3.00,1.95,0.00,1.05,0.00,0.00,1.00,0.00,107.00,77.00,0.00,30.00,0.00,0.00
2024,11,QX,Horizon Air,EAT,"Wenatchee, WA: Pangborn Memorial",59.00,9.00,0.99,2.00,4.01,0.00,2.00,2.00,0.00,373.00,102.00,108.00,111.00,0.00,52.00
2024,11,QX,Horizon Air,ELP,"El Paso, TX: El Paso International",29.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,1.00,157.00,157.00,0.00,0.00,0.00,0.00
2024,11,QX,Horizon Air,EUG,"Eugene, OR: Mahlon Sweet Field",83.00,10.00,5.14,0.00,1.17,0.00,3.70,1.00,0.00,624.00,411.00,0.00,37.00,0.00,176.00
2024,11,QX,Horizon Air,FAI,"Fairbanks, AK: Fairbanks International",171.00,23.00,4.61,0.00,6.55,0.00,11.84,1.00,0.00,965.00,177.00,0.00,189.00,0.00,599.00
2024,11,QX,Horizon Air,FAT,"Fresno, CA: Fresno Yosemite International",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,11,QX,Horizon Air,FCA,"Kalispell, MT: Glacier Park International",67.00,6.00,2.90,0.00,0.66,0.00,2.44,1.00,0.00,246.00,108.00,0.00,15.00,0.00,123.00
2024,11,QX,Horizon Air,GEG,"Spokane, WA: Spokane International",209.00,21.00,3.00,0.00,5.37,0.00,12.64,1.00,0.00,1105.00,141.00,0.00,126.00,0.00,838.00
2024,11,QX,Horizon Air,GTF,"Great Falls, MT: Great Falls International",29.00,4.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,229.00,213.00,0.00,0.00,0.00,16.00
2024,11,QX,Horizon Air,HLN,"Helena, MT: Helena Regional",29.00,4.00,2.05,0.00,1.60,0.00,0.35,0.00,0.00,82.00,45.00,0.00,30.00,0.00,7.00
2024,11,QX,Horizon Air,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",26.00,4.00,1.34,0.00,2.66,0.00,0.00,0.00,0.00,98.00,37.00,0.00,61.00,0.00,0.00
2024,11,QX,Horizon Air,IDA,"Idaho Falls, ID: Idaho Falls Regional",58.00,2.00,0.00,0.97,0.80,0.00,0.23,1.00,0.00,92.00,0.00,64.00,22.00,0.00,6.00
2024,11,QX,Horizon Air,LAS,"Las Vegas, NV: Harry Reid International",252.00,48.00,9.28,2.00,24.29,0.00,12.44,7.00,0.00,1775.00,372.00,98.00,722.00,0.00,583.00
2024,11,QX,Horizon Air,LAX,"Los Angeles, CA: Los Angeles International",298.00,41.00,19.35,0.00,11.42,0.00,10.24,3.00,1.00,1892.00,1009.00,0.00,357.00,0.00,526.00
2024,11,QX,Horizon Air,MCI,"Kansas City, MO: Kansas City International",26.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,113.00,113.00,0.00,0.00,0.00,0.00
2024,11,QX,Horizon Air,MFR,"Medford, OR: Rogue Valley International - Medford",212.00,21.00,5.80,1.23,7.02,0.00,6.95,6.00,1.00,1101.00,505.00,37.00,272.00,0.00,287.00
2024,11,QX,Horizon Air,MRY,"Monterey, CA: Monterey Regional",26.00,3.00,2.00,0.00,1.00,0.00,0.00,0.00,2.00,70.00,50.00,0.00,20.00,0.00,0.00
2024,11,QX,Horizon Air,MSO,"Missoula, MT: Missoula Montana",97.00,12.00,3.36,0.00,2.71,0.00,5.93,1.00,0.00,347.00,71.00,0.00,64.00,0.00,212.00
2024,11,QX,Horizon Air,MSP,"Minneapolis, MN: Minneapolis-St Paul International",29.00,3.00,1.63,0.00,1.38,0.00,0.00,0.00,0.00,128.00,74.00,0.00,54.00,0.00,0.00
2024,11,QX,Horizon Air,OAK,"Oakland, CA: Metro Oakland International",97.00,8.00,2.13,0.00,4.42,0.00,1.44,0.00,0.00,164.00,40.00,0.00,92.00,0.00,32.00
2024,11,QX,Horizon Air,OME,"Nome, AK: Nome Airport",29.00,5.00,1.30,0.23,3.46,0.00,0.00,0.00,0.00,110.00,32.00,7.00,71.00,0.00,0.00
2024,11,QX,Horizon Air,ONT,"Ontario, CA: Ontario International",41.00,6.00,1.22,0.91,3.30,0.00,0.57,1.00,0.00,266.00,147.00,42.00,64.00,0.00,13.00
2024,11,QX,Horizon Air,OTZ,"Kotzebue, AK: Ralph Wien Memorial",28.00,8.00,3.28,0.00,1.41,0.00,3.30,3.00,1.00,356.00,134.00,0.00,37.00,0.00,185.00
2024,11,QX,Horizon Air,PAE,"Everett, WA: Snohomish County",172.00,51.00,9.81,0.00,14.32,0.00,26.87,9.00,1.00,3225.00,851.00,0.00,529.00,0.00,1845.00
2024,11,QX,Horizon Air,PDX,"Portland, OR: Portland International",1118.00,119.00,32.37,0.80,34.50,0.00,51.34,10.00,0.00,5707.00,1540.00,23.00,919.00,0.00,3225.00
2024,11,QX,Horizon Air,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",92.00,11.00,4.26,0.00,1.26,0.00,5.49,0.00,0.00,411.00,100.00,0.00,37.00,0.00,274.00
2024,11,QX,Horizon Air,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",51.00,6.00,0.92,0.00,1.08,0.00,4.00,0.00,0.00,138.00,22.00,0.00,18.00,0.00,98.00
2024,11,QX,Horizon Air,PSP,"Palm Springs, CA: Palm Springs International",23.00,6.00,1.56,0.28,2.30,0.00,1.86,1.00,0.00,265.00,117.00,11.00,53.00,0.00,84.00
2024,11,QX,Horizon Air,PUW,"Pullman, WA: Pullman Moscow Regional",99.00,11.00,3.07,1.00,1.47,0.00,5.46,3.00,0.00,571.00,98.00,47.00,43.00,0.00,383.00
2024,11,QX,Horizon Air,RDM,"Bend/Redmond, OR: Roberts Field",171.00,24.00,5.86,0.00,4.97,0.00,13.17,3.00,0.00,1369.00,323.00,0.00,150.00,0.00,896.00
2024,11,QX,Horizon Air,RNO,"Reno, NV: Reno/Tahoe International",88.00,9.00,3.31,0.91,2.78,0.00,2.00,0.00,0.00,340.00,139.00,51.00,57.00,0.00,93.00
2024,11,QX,Horizon Air,SAN,"San Diego, CA: San Diego International",71.00,30.00,8.25,1.00,9.47,0.00,11.27,4.00,0.00,1848.00,471.00,202.00,330.00,0.00,845.00
2024,11,QX,Horizon Air,SBA,"Santa Barbara, CA: Santa Barbara Municipal",38.00,4.00,1.84,0.00,1.16,0.00,1.00,0.00,0.00,172.00,109.00,0.00,32.00,0.00,31.00
2024,11,QX,Horizon Air,SEA,"Seattle, WA: Seattle/Tacoma International",1615.00,196.00,37.30,2.73,84.19,2.62,69.17,24.00,3.00,10517.00,3023.00,536.00,2279.00,63.00,4616.00
2024,11,QX,Horizon Air,SFO,"San Francisco, CA: San Francisco International",151.00,47.00,5.78,0.00,26.51,0.00,14.71,4.00,7.00,3581.00,336.00,0.00,1992.00,0.00,1253.00
2024,11,QX,Horizon Air,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",110.00,12.00,2.71,0.00,5.49,0.00,3.80,1.00,0.00,454.00,90.00,0.00,274.00,0.00,90.00
2024,11,QX,Horizon Air,SMF,"Sacramento, CA: Sacramento International",110.00,13.00,4.54,0.00,3.72,0.00,4.74,0.00,0.00,402.00,163.00,0.00,91.00,0.00,148.00
2024,11,QX,Horizon Air,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",29.00,6.00,2.00,0.00,1.26,0.00,2.74,0.00,0.00,406.00,65.00,0.00,41.00,0.00,300.00
2024,11,QX,Horizon Air,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",71.00,13.00,1.69,0.00,6.53,0.00,4.78,0.00,0.00,450.00,62.00,0.00,162.00,0.00,226.00
2024,11,QX,Horizon Air,SUN,"Sun Valley/Hailey/Ketchum, ID: Friedman Memorial",8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,11,QX,Horizon Air,YKM,"Yakima, WA: Yakima Air Terminal/McAllister Field",58.00,10.00,1.22,2.86,1.70,0.00,4.21,2.00,0.00,459.00,31.00,183.00,66.00,0.00,179.00
2024,11,UA,United Air Lines Network,ABQ,"Albuquerque, NM: Albuquerque International Sunport",174.00,31.00,8.04,0.56,11.59,0.00,10.82,1.00,0.00,1974.00,462.00,56.00,576.00,0.00,880.00
2024,11,UA,United Air Lines Network,ALB,"Albany, NY: Albany International",30.00,7.00,0.49,0.26,1.98,0.00,4.27,0.00,0.00,446.00,19.00,15.00,73.00,0.00,339.00
2024,11,UA,United Air Lines Network,ANC,"Anchorage, AK: Ted Stevens Anchorage International",37.00,6.00,2.22,0.29,1.40,0.00,2.10,0.00,0.00,176.00,57.00,9.00,44.00,0.00,66.00
2024,11,UA,United Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",616.00,91.00,29.09,2.54,28.39,0.00,30.98,2.00,1.00,5335.00,1637.00,151.00,1127.00,0.00,2420.00
2024,11,UA,United Air Lines Network,AUS,"Austin, TX: Austin - Bergstrom International",879.00,160.00,47.48,1.29,54.41,0.00,56.83,2.00,4.00,10163.00,2646.00,176.00,2532.00,0.00,4809.00
2024,11,UA,United Air Lines Network,BDL,"Hartford, CT: Bradley International",168.00,28.00,5.51,0.04,16.55,0.00,5.90,1.00,1.00,1675.00,481.00,5.00,643.00,0.00,546.00
2024,11,UA,United Air Lines Network,BIL,"Billings, MT: Billings Logan International",59.00,10.00,2.97,0.00,3.05,0.00,3.99,0.00,0.00,569.00,192.00,0.00,170.00,0.00,207.00
2024,11,UA,United Air Lines Network,BNA,"Nashville, TN: Nashville International",542.00,94.00,26.33,2.04,36.50,0.00,29.13,0.00,0.00,6017.00,1212.00,193.00,1465.00,0.00,3147.00
2024,11,UA,United Air Lines Network,BOI,"Boise, ID: Boise Air Terminal",117.00,23.00,2.64,0.29,9.68,0.00,10.39,0.00,0.00,1678.00,143.00,27.00,486.00,0.00,1022.00
2024,11,UA,United Air Lines Network,BOS,"Boston, MA: Logan International",1075.00,216.00,65.42,5.05,75.93,0.00,69.60,0.00,2.00,14162.00,3450.00,543.00,3606.00,0.00,6563.00
2024,11,UA,United Air Lines Network,BQN,"Aguadilla, PR: Rafael Hernandez",30.00,13.00,4.82,0.00,6.03,0.00,2.15,0.00,0.00,649.00,225.00,0.00,279.00,0.00,145.00
2024,11,UA,United Air Lines Network,BTV,"Burlington, VT: Burlington International",88.00,26.00,5.70,0.47,4.15,0.00,15.68,0.00,0.00,1714.00,356.00,112.00,164.00,0.00,1082.00
2024,11,UA,United Air Lines Network,BUF,"Buffalo, NY: Buffalo Niagara International",84.00,30.00,10.61,0.30,5.91,0.00,13.17,0.00,0.00,1561.00,499.00,18.00,293.00,0.00,751.00
2024,11,UA,United Air Lines Network,BUR,"Burbank, CA: Bob Hope",203.00,39.00,10.39,1.16,10.00,0.00,17.46,4.00,0.00,2721.00,559.00,70.00,442.00,0.00,1650.00
2024,11,UA,United Air Lines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",298.00,37.00,13.94,0.61,15.37,0.00,7.08,0.00,0.00,1823.00,864.00,65.00,602.00,0.00,292.00
2024,11,UA,United Air Lines Network,BZN,"Bozeman, MT: Bozeman Yellowstone International",82.00,17.00,2.97,0.59,6.62,0.00,6.83,0.00,0.00,1014.00,98.00,33.00,460.00,0.00,423.00
2024,11,UA,United Air Lines Network,CHS,"Charleston, SC: Charleston AFB/International",175.00,36.00,14.46,0.03,10.60,0.00,10.91,0.00,0.00,2853.00,1062.00,5.00,729.00,0.00,1057.00
2024,11,UA,United Air Lines Network,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",88.00,22.00,6.03,1.03,7.77,0.00,7.17,0.00,0.00,1354.00,348.00,110.00,373.00,0.00,523.00
2024,11,UA,United Air Lines Network,CLE,"Cleveland, OH: Cleveland-Hopkins International",635.00,78.00,24.71,2.83,25.32,0.00,25.14,1.00,0.00,4287.00,1390.00,179.00,930.00,0.00,1788.00
2024,11,UA,United Air Lines Network,CLT,"Charlotte, NC: Charlotte Douglas International",346.00,62.00,17.35,0.01,31.78,0.00,12.86,0.00,0.00,3128.00,756.00,1.00,1232.00,0.00,1139.00
2024,11,UA,United Air Lines Network,CMH,"Columbus, OH: John Glenn Columbus International",226.00,39.00,10.27,0.95,15.08,0.00,12.70,0.00,1.00,2033.00,401.00,92.00,596.00,0.00,944.00
2024,11,UA,United Air Lines Network,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",87.00,14.00,1.80,0.28,6.65,0.00,5.27,4.00,0.00,795.00,142.00,22.00,252.00,0.00,379.00
2024,11,UA,United Air Lines Network,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",143.00,33.00,7.26,0.54,16.38,0.00,8.82,0.00,0.00,1775.00,342.00,39.00,555.00,0.00,839.00
2024,11,UA,United Air Lines Network,DCA,"Washington, DC: Ronald Reagan Washington National",499.00,76.00,29.42,2.80,22.27,0.00,21.50,0.00,1.00,4175.00,1451.00,168.00,1042.00,0.00,1514.00
2024,11,UA,United Air Lines Network,DEN,"Denver, CO: Denver International",8315.00,1228.00,345.72,20.52,416.68,0.00,445.09,33.00,5.00,77386.00,23222.00,1688.00,16320.00,0.00,36156.00
2024,11,UA,United Air Lines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",771.00,149.00,37.50,3.73,69.64,0.00,38.13,2.00,8.00,10937.00,1793.00,345.00,4723.00,0.00,4076.00
2024,11,UA,United Air Lines Network,DRO,"Durango, CO: Durango La Plata County",59.00,11.00,4.68,0.96,4.48,0.00,0.87,0.00,0.00,750.00,378.00,98.00,203.00,0.00,71.00
2024,11,UA,United Air Lines Network,DSM,"Des Moines, IA: Des Moines International",188.00,33.00,11.59,0.00,10.34,0.00,11.07,0.00,0.00,1840.00,768.00,0.00,395.00,0.00,677.00
2024,11,UA,United Air Lines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",214.00,30.00,13.04,0.80,5.17,0.00,10.99,0.00,0.00,2089.00,687.00,56.00,277.00,0.00,1069.00
2024,11,UA,United Air Lines Network,ELP,"El Paso, TX: El Paso International",59.00,12.00,3.22,0.42,5.67,0.00,2.69,0.00,0.00,771.00,144.00,33.00,357.00,0.00,237.00
2024,11,UA,United Air Lines Network,EUG,"Eugene, OR: Mahlon Sweet Field",119.00,24.00,7.38,0.82,5.28,0.00,10.52,0.00,0.00,1232.00,354.00,53.00,250.00,0.00,575.00
